payout,asr,sharpe,sortino,std_dev,max_dd,smart_sharpe
feature_constitution46,0.03721523776744186,1.9027558763099632,1.9377259210911681,7.658862854304864,0.019205625193105376,-0.010911758300000103,1.7493575565489654
feature_constitution47,0.03721767854651163,1.9452676842014462,1.9601644599878723,8.069504528543888,0.018987018337605154,-0.009798081700000029,1.759511230846247
feature_constitution48,0.037323031106976746,1.9113640860395422,1.9473147432968843,7.722762308832336,0.01916640914646767,-0.010880334200000065,1.7492064508165461
feature_constitution49,0.03727332602325581,1.9260089591359473,1.9490723653397042,7.764656794655105,0.019123623466263364,-0.01081709080000013,1.7565193332081217
feature_constitution50,0.03714442523953488,1.905415839810475,1.9418933526260176,7.627621001874984,0.01912794293739384,-0.01076807720000001,1.7441683443897495
feature_constitution51,0.03721997830232559,1.9250262979361257,1.952081918409425,7.789541074267394,0.01906681166979549,-0.010608782899999936,1.7552439570579363
feature_constitution52,0.03721753092325582,1.901567034787484,1.9428341586405657,7.609472761272021,0.019156308714119767,-0.01086333760000003,1.7446761496374494
feature_constitution53,0.037328015672093026,1.8983785260665866,1.9527184523530634,7.624533013231514,0.0191159230492814,-0.011197737000000095,1.7470188802824143
feature_constitution54,0.03724935911162791,1.9226050192723334,1.9549754196252525,7.823783323780892,0.01905362018248199,-0.01040660170000002,1.755891884073825
feature_constitution55,0.037363630272093024,1.9140252910780868,1.9562231138708401,7.795566739399208,0.01909988181162037,-0.010693568600000035,1.7667119820445425
feature_constitution56,0.03721060593720931,1.9222508168493397,1.9527643235218268,7.781085682068093,0.019055349121751504,-0.010765705600000109,1.7555944379502864
feature_constitution57,0.03723139170930233,1.9100403816406886,1.9482229672323628,7.69886536479628,0.01911043670848059,-0.010881520000000084,1.745294192015426
feature_constitution58,0.03728066317906977,1.9096969597081057,1.9575581475050432,7.73266586053771,0.019044472945329828,-0.010886065700000027,1.7622139849702698
feature_constitution59,0.0372192272255814,1.906418781503244,1.9561269929008231,7.683664153912537,0.019026999453848056,-0.010920651900000118,1.7601278464200074
feature_constitution60,0.03724773087209303,1.9048953554886632,1.9454581558955002,7.6512177544010855,0.01914599435573457,-0.010994172300000084,1.7433923138390384
feature_constitution61,0.03737257344651162,1.923783699584015,1.952414399116994,7.841374276624531,0.019141721892347176,-0.0105431678999999,1.7421469010426844
feature_constitution62,0.03712133179534884,1.8971384604987385,1.9418857448924296,7.595320995883142,0.019116125597495013,-0.010909584299999964,1.7398297459662377
feature_constitution63,0.03731115783023256,1.9271222855257788,1.9465541104650943,7.829727183909305,0.019167798947709563,-0.010815904999999877,1.7647987254967463
feature_constitution64,0.03737138559302326,1.9032066149227027,1.9689364558642428,7.712738560788158,0.018980493495215165,-0.011003856500000126,1.7788469664364666
feature_constitution65,0.037298382695348846,1.9011698052755315,1.9491789947396831,7.657920788362842,0.019135432300474858,-0.010940217799999884,1.740891261511706
feature_constitution66,0.03722408579767442,1.899623641902588,1.9428064273413037,7.605644598399444,0.019159956068610973,-0.011035478199999912,1.7467320128668276
feature_constitution67,0.03728015356976744,1.9031924144803178,1.9455834482506222,7.628331634185102,0.019161426153829594,-0.011079353299999897,1.7523437181529666
feature_constitution68,0.037271823406976747,1.905529188143982,1.9518496903628189,7.674657891300041,0.019095642246943968,-0.010991010200000024,1.7520304918923235
feature_constitution69,0.03723002482325582,1.8988562603392916,1.9467182580337177,7.599796537075753,0.01912450590608833,-0.010934091100000057,1.7406394312383011
feature_constitution70,0.037394031513953485,1.9110056023633541,1.9558394700616966,7.741247092719046,0.01911917214390499,-0.010947530299999876,1.750587969171154
feature_constitution71,0.03726774531395349,1.8963961200563024,1.9437620601350631,7.604760985367477,0.01917299760000662,-0.011046743399999968,1.743664827000086
feature_constitution72,0.03717854411627907,1.9124191094305352,1.9452979027953272,7.720545463930535,0.01911200544803691,-0.01063605660000009,1.7536844125002535
feature_constitution73,0.03722962159302326,1.9210249299432092,1.9576957690006525,7.830488085630092,0.019017061885988503,-0.010369050900000044,1.7620135628881268
feature_constitution74,0.03724713817209302,1.9093494922082215,1.9461446885693325,7.680746102783204,0.019138935758920613,-0.010885670399999978,1.7458421759222436
feature_constitution75,0.037296600153488374,1.8938230116275006,1.9427984991735063,7.53390759307281,0.01919735894862739,-0.011477588999999946,1.7503806532113366
feature_constitution76,0.03732080998139534,1.9154688555914283,1.9491440037171905,7.754604995862042,0.01914728204289742,-0.010825391499999866,1.7581754451338745
feature_constitution77,0.037301172846511625,1.9055912035117386,1.9571075795630488,7.661578515761155,0.019059336970551014,-0.011003263600000103,1.7586505404076553
feature_constitution78,0.037247836976744185,1.9103079100131348,1.9503470233179285,7.699528798681419,0.019098056156887505,-0.010933893500000035,1.7514702966989084
feature_constitution79,0.03726363239534884,1.9180273157423338,1.9495878627456389,7.773745448413847,0.019113594779395997,-0.010504826600000019,1.7541623538587334
feature_constitution80,0.03727164253488372,1.90476853012385,1.9441203185850504,7.671115292748536,0.019171469059080862,-0.01093764860000002,1.7542320601143313
feature_constitution81,0.03731735801627907,1.9004244677511233,1.9585091606775176,7.674767595305529,0.01905396143430326,-0.01096768919999996,1.7517873183460224
feature_constitution82,0.0372876178627907,1.9096812394192428,1.9538754575740667,7.711207951679521,0.019083927646589633,-0.010977768600000014,1.760995587565514
feature_constitution83,0.037190976639534884,1.9039185307312905,1.9442524930264378,7.643110888896378,0.019128676328270068,-0.010920059000000117,1.7469317232470654
feature_constitution84,0.03717490225348838,1.8891619298767999,1.9440923462678765,7.496923392163267,0.01912198374982237,-0.011382131000000064,1.741075455071726
feature_constitution85,0.03721148110930233,1.8980623877329537,1.9479420659536268,7.597054661194617,0.01910297116104694,-0.011158605199999994,1.755860873950195
feature_constitution86,0.037241838567441864,1.9154824100881573,1.953411093962738,7.712988841213902,0.0190650286990498,-0.010805430300000134,1.754769884359695
feature_constitution87,0.037187960390697675,1.9138508638433944,1.9412222015118612,7.692896631714665,0.01915698283366787,-0.010819264799999973,1.754160948830203
feature_constitution88,0.03717647117441861,1.8979494298438357,1.9430233493547922,7.584626409815605,0.019133311592350946,-0.011137062900000065,1.7412571555668583
feature_constitution89,0.037324668339534885,1.9134463595818922,1.952398973293661,7.7769539798986465,0.019117336594665822,-0.010875788599999983,1.7590306738844583
feature_constitution90,0.03723045454418605,1.9003876056946551,1.9489244833988641,7.636487621231273,0.019103077036241693,-0.011024015299999875,1.7482716546738832
feature_constitution91,0.03729797266976744,1.90987745279349,1.956328629532488,7.738424437628567,0.019065290006352712,-0.010688034800000088,1.7597801229058134
feature_constitution92,0.03729864828604651,1.910410735656882,1.9487723885827142,7.709417027512577,0.019139561143501595,-0.010871440599999902,1.7554939619489867
feature_constitution93,0.037244294446511624,1.9059788307877568,1.9525534010343994,7.6810934084391445,0.019074661121575884,-0.010979152000000054,1.7596561815344003
feature_constitution94,0.037237047318604645,1.9119483302187779,1.9496209457697147,7.696285433932362,0.019099634418373247,-0.010876974400000006,1.7522454482753973
feature_constitution95,0.037231425879069774,1.9027810587833147,1.9546945344758655,7.668380507884581,0.019047183701801806,-0.010995753400000053,1.7646536378244633
feature_constitution96,0.03745894509069768,1.9339926467709327,1.9749271783316795,8.02692701211991,0.018967253831779832,-0.010022200400000009,1.7454320506271583
feature_constitution97,0.03727699688139535,1.9097213618733975,1.9503616986345547,7.733888851514616,0.019112863479370478,-0.010861558900000054,1.7478837427666596
feature_constitution98,0.037333953227906974,1.9077988848208698,1.9655183705552732,7.741095267162804,0.018994456519559194,-0.010996544000000084,1.7714293888621826
feature_constitution99,0.037261327206976745,1.9186719432967403,1.950331015533029,7.778090607503457,0.019105129801154887,-0.010524590099999946,1.7472631523953777
feature_constitution100,0.03720909530930233,1.909648947343514,1.9466526223541665,7.687616585011007,0.019114399190700935,-0.01080622089999998,1.750416635733447
feature_constitution101,0.03728869072558139,1.8983107498362406,1.9577635275701526,7.657963229719628,0.019046575442061515,-0.010905038699999977,1.7614970074752145
feature_constitution102,0.03736329028139535,1.9037371944366026,1.953122918391859,7.652733232763819,0.01913002501253691,-0.011251889199999955,1.7527598048437478
feature_constitution103,0.03724135130000001,1.903690578733743,1.9373705117287785,7.61096554165277,0.019222627305691953,-0.011105836499999928,1.7456624849271047
feature_constitution104,0.03732222036511628,1.9236431039600377,1.9598740633211054,7.870891127946361,0.01904317275461664,-0.01055799059999998,1.7699406947445315
feature_constitution105,0.03732422139069767,1.9113101713786607,1.9508594470498655,7.72977469636211,0.019132193991289438,-0.01082558920000008,1.7511859574977218
feature_constitution106,0.03722615352325582,1.9057988994352044,1.9448090406197307,7.659265774807592,0.01914128983655556,-0.010966898600000014,1.747073763475362
feature_constitution107,0.03723204502325581,1.9101523020398663,1.9521729661717522,7.694168199357089,0.019072103583253973,-0.010933498200000053,1.7537489277040357
feature_constitution108,0.03719824745348837,1.8944440673199927,1.9423029257312434,7.542883241351498,0.01915161994593808,-0.011198132299999917,1.7596630784538527
feature_constitution109,0.037242233830232556,1.9259970285932002,1.9531350394823916,7.846555934737868,0.01906792570784162,-0.010246121600000107,1.753227299069734
feature_constitution110,0.037285329018604645,1.9077601657220595,1.9499008132030087,7.689671865731211,0.019121654171402606,-0.010783888100000041,1.7584602290289832
feature_constitution111,0.03727841111627907,1.924050544735039,1.95139387316628,7.838305012681848,0.01910347861028799,-0.010554235499999919,1.753520051809894
feature_constitution112,0.03721475597906977,1.9157184466046346,1.9419732741735893,7.679663297067488,0.01916337185170923,-0.011006623399999959,1.7413865295600957
feature_constitution113,0.037269314469767445,1.9073483452389497,1.952390489926759,7.704117989394246,0.01908906781817276,-0.01094753029999998,1.7656844205385356
feature_constitution114,0.037345677390697676,1.911975358806401,1.9547124917090837,7.740614969425274,0.019105457988885542,-0.010846933799999984,1.758482922328444
feature_wisdom1,0.03741309290465116,1.8967048646224955,1.9748537115982119,7.70331566671578,0.018944741418023034,-0.011094768900000001,1.7685350240120659
feature_wisdom2,0.03720570311627906,1.8996646845317062,1.9432982478033558,7.600836482936912,0.019145647436431972,-0.011107022300000139,1.7469384074504786
feature_wisdom3,0.03723271945813953,1.9102588650051568,1.9459488811864756,7.726790849618421,0.01913345197199536,-0.010927964399999953,1.7474382347794217
feature_wisdom4,0.03723094634883722,1.8963760095131552,1.9460332593907752,7.549185046664126,0.019131711222907223,-0.011159790999999928,1.7464703140562057
feature_wisdom5,0.037200553793023255,1.9051659755559893,1.9495678743045621,7.658842571348897,0.019081435575200586,-0.010988045599999927,1.7506803008625702
feature_wisdom6,0.037318007002325584,1.8973306707508812,1.9430948185108647,7.572206037164661,0.01920544826058725,-0.011305053199999917,1.7495064283945412
feature_wisdom7,0.03730318098139535,1.9040843320881737,1.9438930156605287,7.657309152610065,0.0191899351872098,-0.011045755199999868,1.7490069512485682
feature_wisdom8,0.037400967330232564,1.953739976822662,1.97468712849862,8.23851798553018,0.018940199077850373,-0.009508743100000015,1.7557040912125894
feature_wisdom9,0.03726853509534884,1.9059647378180746,1.949221464704386,7.678193028935582,0.01911970279939478,-0.010976582799999942,1.7551240257329712
feature_wisdom10,0.03724659041162791,1.9146964777110276,1.956829264467614,7.772158148385653,0.01903415442928866,-0.010717284899999926,1.765966326059433
feature_wisdom11,0.03734503871860466,1.9166818156708572,1.951659245951637,7.781371652533327,0.01913502000724264,-0.010773610999999962,1.764249996910036
feature_wisdom12,0.03730691496046512,1.9072302600376903,1.9451510343815461,7.649900921134639,0.019179443807214036,-0.011072633700000053,1.7485216459984423
feature_wisdom13,0.03718226323023256,1.9159618109509255,1.9442113299110917,7.706257264834123,0.019124599604063052,-0.010900888300000109,1.7449632775578419
feature_wisdom14,0.03726638614651163,1.9003367634827222,1.9544308175054081,7.615982720489844,0.019067641490670726,-0.01102539880000002,1.7544833508033175
feature_wisdom15,0.03724289563255814,1.9176777062719212,1.9543505740243718,7.782959913095087,0.019056404786101443,-0.010637440100000044,1.7603878528453165
feature_wisdom16,0.03726541324418605,1.9019868299932439,1.947879519878664,7.622255389186024,0.019131272167442554,-0.011246750700000063,1.751809958048066
feature_wisdom17,0.03723524497209302,1.8983261595046192,1.9435083630215189,7.626075186394056,0.01915877784760566,-0.011108801000000041,1.7505718599396103
feature_wisdom18,0.037252796655813956,1.9062900449766933,1.9516437509202471,7.667245235077085,0.01908790814832285,-0.010976978000000066,1.7586242201830684
feature_wisdom19,0.037265211951162794,1.893801634069076,1.9488084314303358,7.555906843841563,0.019122049838327024,-0.011444583900000064,1.746883053896966
feature_wisdom20,0.037374715113953495,1.9108798854811233,1.9585645449810043,7.781843688124691,0.019082707899379433,-0.010585461900000053,1.768330864423174
feature_wisdom21,0.0372933574744186,1.9015265468228293,1.957198211826139,7.701765528459099,0.019054461244179508,-0.010912944099999912,1.766021964135506
feature_wisdom22,0.03739990989767442,1.9342261575653958,1.979497802885676,7.98191990387525,0.018893635468124042,-0.010285846299999913,1.7748673009534017
feature_wisdom23,0.03739839230465116,1.9096952285316258,1.9534164728514776,7.797349710988709,0.019145119755266157,-0.0107894218999999,1.7496461423161218
feature_wisdom24,0.037235035960465124,1.9215106639586936,1.9562461155733055,7.752674924158442,0.0190339219917392,-0.010866499699999895,1.7595462921400609
feature_wisdom25,0.03720688248604651,1.8917579961593562,1.9432414565072098,7.5199788046929825,0.019146813877119685,-0.01135031170000006,1.7507756769536527
feature_wisdom26,0.037112867486046516,1.8872207853418916,1.9323901485786594,7.487434459934237,0.01920568034014473,-0.011333117399999919,1.7429897283011764
feature_wisdom27,0.037245093599999994,1.9069384438215786,1.9437454406296066,7.596128619436902,0.019161507891658786,-0.011278965300000053,1.7649255378168685
feature_wisdom28,0.037225070218604654,1.8983761598530138,1.9452303561146407,7.5501209750126765,0.019136587140742123,-0.011264340200000056,1.7482185493130906
feature_wisdom29,0.03729207760930233,1.9132605452369098,1.9541835607544515,7.739995750640232,0.019083200963426885,-0.010872231199999933,1.759928128900015
feature_wisdom30,0.037288695786046516,1.9076165916118686,1.9517146550754603,7.67969836325634,0.01910560833730318,-0.010998717999999949,1.7609282062700768
feature_wisdom31,0.037241864088372094,1.9055582183972757,1.9476266831834415,7.677056172045532,0.01912166454173825,-0.010895354500000053,1.7530824705631942
feature_wisdom32,0.037227234323255816,1.8996079438665998,1.95299788215255,7.579959116436154,0.019061584584118853,-0.01132620019999996,1.749843470707908
feature_wisdom33,0.03726473240232558,1.9129959362855382,1.9578874173769845,7.730734716262775,0.019033133402659986,-0.010795943800000136,1.7688973708922842
feature_wisdom34,0.03719667447209302,1.9045499345581771,1.9445165912254683,7.6116715281370375,0.01912900853607581,-0.01109200200000014,1.7516539154254713
feature_wisdom35,0.037438966793023255,1.9245934126485837,1.9503507767412576,7.848986677170991,0.01919601706498055,-0.010702066899999876,1.7286915318432614
feature_wisdom36,0.03726412717674418,1.921683700842654,1.9466595170948935,7.761737347287128,0.019142601389458943,-0.010715506100000046,1.7463913866205976
feature_wisdom37,0.037267372055813965,1.925076009296378,1.9569845217629935,7.732032373533937,0.019043263572795566,-0.010889227799999941,1.7522278411623498
feature_wisdom38,0.03729530271162791,1.913446978440954,1.9471815687023508,7.69721532618264,0.019153479732494802,-0.010788038399999991,1.738867179692103
feature_wisdom39,0.037239879058139545,1.901643637278214,1.9500721409179902,7.615388886394931,0.019096667388217234,-0.011077969800000033,1.7415147655235022
feature_wisdom40,0.03731096622093023,1.9073511956302114,1.9479284850872371,7.702282693390432,0.0191541766068785,-0.010898319099999968,1.7475101843732934
feature_wisdom41,0.037224282004651166,1.9016689030514036,1.9457557668598822,7.635648295657812,0.019131014610700502,-0.010964131700000096,1.7451720981044772
feature_wisdom42,0.03733884840930233,1.847430799138611,1.9230910241230978,7.239449709868574,0.019416058803731515,-0.012433750100000026,1.7421069592059901
feature_wisdom43,0.037322868062790705,1.912107637972516,1.950279283882485,7.745791585957865,0.019137191463414843,-0.01073783899999993,1.750046034401101
feature_wisdom44,0.03723232693255814,1.8897302708132302,1.9310651515235477,7.524380250258957,0.01928072023006735,-0.011183507299999961,1.7284463640567223
feature_wisdom45,0.03726707593953489,1.9130714313327966,1.9513511729459636,7.683646665860761,0.019098087753867808,-0.010852665299999877,1.747156860573711
feature_wisdom46,0.037387308855813955,1.9139414433220747,1.9434263725940513,7.728026081329627,0.01923783138020816,-0.010909979600000057,1.743882189289691
